pyClassName,pyPropertyName,pyPropertyMode,pyPageClass,pyStringType,pyTextValue(1),pxUpdateDateTime,pxUpdateOpName,pzInsKey
Data-,pySubjectOutcome,Page,Data-NLP-Outcome,Page,Pega-NLP:08-01-01,2018-07-13 14:03:33.253,Ankit Punjarwar,RULE-OBJ-PROPERTY DATA- PYSUBJECTOUTCOME #20180713T140333.254 GMT
Data-,pySGNOutcome,Page,Data-NLP-Outcome,Page,Pega-NLP:08-01-01,2018-07-13 14:03:33.250,Ankit Punjarwar,RULE-OBJ-PROPERTY DATA- PYSGNOUTCOME #20180713T140333.249 GMT
@baseclass,pzEnableExpCal,String,NULL,Text,Pega-UIEngine:08-01-01,2018-07-13 13:31:47.467,Phani Praveen,RULE-OBJ-PROPERTY @BASECLASS PZENABLEEXPCAL #20180713T133147.468 GMT
@baseclass,pyIsPersisted,String,NULL,TrueFalse,Pega-UIEngine:08-01-01,2018-07-13 13:31:47.350,Srikanth Gade,RULE-OBJ-PROPERTY @BASECLASS PYISPERSISTED #20180713T133147.350 GMT
@baseclass,pxListSize,String,NULL,Integer,Pega-UIEngine:08-01-01,2018-07-13 13:31:47.200,Arif,RULE-OBJ-PROPERTY @BASECLASS PXLISTSIZE #20180713T133147.201 GMT
@baseclass,pyTempValue,String,NULL,Text,Pega-UIEngine:08-07-01,2021-11-04 18:11:18.767,Robin Loconto,RULE-OBJ-PROPERTY @BASECLASS PYTEMPVALUE #20211104T181118.767 GMT
@baseclass,pzFilterBarStream,String,NULL,Text,Pega-UIEngine:08-01-01,2018-07-13 13:31:47.477,Administrator,RULE-OBJ-PROPERTY @BASECLASS PZFILTERBARSTREAM #20180713T133147.477 GMT
@baseclass,pzExpCalPgName,String,NULL,Text,Pega-UIEngine:08-01-01,2018-07-13 13:31:47.473,Phani Praveen,RULE-OBJ-PROPERTY @BASECLASS PZEXPCALPGNAME #20180713T133147.473 GMT
@baseclass,pyViewMetadata,String,NULL,Text,Pega-UIEngine:08-06-01,2021-02-18 15:13:48.153,arnab ghosh,RULE-OBJ-PROPERTY @BASECLASS PYVIEWMETADATA #20210218T151348.154 GMT
@baseclass,pyViewName,String,NULL,Text,Pega-UIEngine:08-06-01,2020-12-16 17:06:13.147,arnab ghosh,RULE-OBJ-PROPERTY @BASECLASS PYVIEWNAME #20201216T170613.146 GMT
@baseclass,pyViewClass,String,NULL,Text,Pega-UIEngine:08-06-01,2020-12-16 17:06:13.140,arnab ghosh,RULE-OBJ-PROPERTY @BASECLASS PYVIEWCLASS #20201216T170613.140 GMT
@baseclass,pzIsAuthorable,String,NULL,TrueFalse,Pega-UIEngine:08-07-01,2021-06-09 21:56:52.863,Elisha Schuller,RULE-OBJ-PROPERTY @BASECLASS PZISAUTHORABLE #20210609T215652.864 GMT
@baseclass,pyClassLabel,String,NULL,Text,Pega-UIEngine:08-04-01,2019-11-11 07:09:31.643,satya dileep kumar t,RULE-OBJ-PROPERTY @BASECLASS PYCLASSLABEL #20191111T070931.644 GMT
@baseclass,pyKeepAliveTimeout,String,NULL,Integer,Pega-UIEngine:08-01-01,2018-07-13 13:31:47.357,Administrator,RULE-OBJ-PROPERTY @BASECLASS PYKEEPALIVETIMEOUT #20180713T133147.355 GMT
@baseclass,pyPayload,String,NULL,Text,Pega-UIEngine:08-04-01,2019-10-14 09:53:51.190,Administrator,RULE-OBJ-PROPERTY @BASECLASS PYPAYLOAD #20191014T095351.189 GMT
@baseclass,pyIsFilterApplied,String,NULL,Text,Pega-UIEngine:08-01-01,2018-07-13 13:31:47.337,Administrator,RULE-OBJ-PROPERTY @BASECLASS PYISFILTERAPPLIED #20180713T133147.335 GMT
@baseclass,pyCaseInstanceListDP,String,NULL,Text,Pega-UIEngine:08-08-01,2021-12-01 12:11:14.403,Aman Bhalla,RULE-OBJ-PROPERTY @BASECLASS PYCASEINSTANCELISTDP #20211201T121114.402 GMT
@baseclass,pyTemplateGeneric,String,NULL,Text,Pega-UIEngine:08-01-01,2018-07-13 13:31:47.443,Meghan Atkins,RULE-OBJ-PROPERTY @BASECLASS PYTEMPLATEGENERIC #20180713T133147.443 GMT
@baseclass,pxInteractionElapsedTime,String,NULL,Text,Pega-UIEngine:08-01-01,2018-07-13 13:31:47.197,Pallav Sanyal,RULE-OBJ-PROPERTY @BASECLASS PXINTERACTIONELAPSEDTIME #20180713T133147.198 GMT
@baseclass,pyMultiSessionCount,String,NULL,Integer,Pega-UIEngine:08-06-01,2020-12-22 18:08:35.473,Janardhan,RULE-OBJ-PROPERTY @BASECLASS PYMULTISESSIONCOUNT #20201222T180835.474 GMT
@baseclass,pyErrorMessage,String,NULL,Text,Pega-UIEngine:08-02-01,2018-11-22 09:00:22.647,Varas,RULE-OBJ-PROPERTY @BASECLASS PYERRORMESSAGE #20181122T090022.647 GMT
@baseclass,pyChangedJSON,String,NULL,Text,Pega-UIEngine:08-01-01,2018-07-13 13:31:47.240,Arif,RULE-OBJ-PROPERTY @BASECLASS PYCHANGEDJSON #20180713T133147.241 GMT
@baseclass,pyRuntimeRuleState,String,NULL,Text,Pega-UIEngine:08-01-01,2018-07-13 13:31:47.400,Ben Beaudet,RULE-OBJ-PROPERTY @BASECLASS PYRUNTIMERULESTATE #20180713T133147.401 GMT
@baseclass,pyIsOfflineEnabled,String,NULL,Text,Pega-UIEngine:08-01-01,2018-07-13 13:31:47.343,Sowjanya Thutupalli,RULE-OBJ-PROPERTY @BASECLASS PYISOFFLINEENABLED #20180713T133147.342 GMT
@baseclass,pyIsPDFTemplate,String,NULL,TrueFalse,Pega-UIEngine:08-08-01,2022-05-27 12:00:16.600,Administrator,RULE-OBJ-PROPERTY @BASECLASS PYISPDFTEMPLATE #20220527T120016.599 GMT
@baseclass,pyWindowTitle,String,NULL,Text,Pega-UIEngine:08-01-01,2018-07-13 13:31:47.460,Pavan Kumar L,RULE-OBJ-PROPERTY @BASECLASS PYWINDOWTITLE #20180713T133147.459 GMT
@baseclass,pyURLRoutings,PageGroup,@baseclass,Text,Pega-UIEngine:08-05-01,2020-04-21 18:42:34.947,admin,RULE-OBJ-PROPERTY @BASECLASS PYURLROUTINGS #20200421T184234.948 GMT
@baseclass,pyConfigJSON,String,NULL,Text,Pega-UIEngine:08-06-01,2020-10-28 13:51:01.837,Paul Gagnon,RULE-OBJ-PROPERTY @BASECLASS PYCONFIGJSON #20201028T135101.836 GMT
@baseclass,pyCandidateIndices,String,NULL,Text,Pega-UIEngine:08-01-01,2018-07-13 13:31:47.237,Sreekanth Jaldi,RULE-OBJ-PROPERTY @BASECLASS PYCANDIDATEINDICES #20180713T133147.236 GMT
@baseclass,pyParamJSON,String,NULL,Text,Pega-UIEngine:08-01-01,2018-07-13 13:31:47.383,Srikanth Gade,RULE-OBJ-PROPERTY @BASECLASS PYPARAMJSON #20180713T133147.382 GMT
@baseclass,pyElementName,String,NULL,Text,Pega-UIEngine:08-01-01,2018-07-13 13:31:47.270,Srikanth Gade,RULE-OBJ-PROPERTY @BASECLASS PYELEMENTNAME #20180713T133147.269 GMT
@baseclass,pyC11nCaseID,String,NULL,Text,Pega-UIEngine:08-06-01,2020-12-16 17:06:13.133,arnab ghosh,RULE-OBJ-PROPERTY @BASECLASS PYC11NCASEID #20201216T170613.133 GMT
@baseclass,pyC11nCaseClass,String,NULL,Text,Pega-UIEngine:08-06-01,2020-12-16 17:06:13.127,arnab ghosh,RULE-OBJ-PROPERTY @BASECLASS PYC11NCASECLASS #20201216T170613.126 GMT
@baseclass,pyC11nAssignmentID,String,NULL,Text,Pega-UIEngine:08-06-01,2020-12-16 17:06:13.120,arnab ghosh,RULE-OBJ-PROPERTY @BASECLASS PYC11NASSIGNMENTID #20201216T170613.120 GMT
@baseclass,pyRowStatus,String,NULL,Text,Pega-UIEngine:08-01-01,2018-07-13 13:31:47.397,Dhananjay,RULE-OBJ-PROPERTY @BASECLASS PYROWSTATUS #20180713T133147.397 GMT
@baseclass,pyIsDirty,String,NULL,TrueFalse,Pega-UIEngine:08-01-01,2018-07-13 13:31:47.330,Srikanth Gade,RULE-OBJ-PROPERTY @BASECLASS PYISDIRTY #20180713T133147.330 GMT
@baseclass,pyDescriptionRef,String,NULL,Text,Pega-UIEngine:08-01-01,2018-07-13 13:31:47.257,Srikanth Gade,RULE-OBJ-PROPERTY @BASECLASS PYDESCRIPTIONREF #20180713T133147.257 GMT
@baseclass,pyDocumentURLDP,String,NULL,Text,Pega-UIEngine:08-08-01,2021-12-01 12:11:14.410,Aman Bhalla,RULE-OBJ-PROPERTY @BASECLASS PYDOCUMENTURLDP #20211201T121114.409 GMT
@baseclass,pyBadgeProperty,String,NULL,Text,Pega-UIEngine:08-01-01,2018-07-13 13:31:47.217,Jhansi Patnala,RULE-OBJ-PROPERTY @BASECLASS PYBADGEPROPERTY #20180713T133147.218 GMT
@baseclass,pyBenchmarkStartTime,String,NULL,Text,Pega-UIEngine:08-01-01,2018-07-13 13:31:47.227,Pallav Sanyal,RULE-OBJ-PROPERTY @BASECLASS PYBENCHMARKSTARTTIME #20180713T133147.225 GMT
@baseclass,pyBenchmarkSubmitTime,String,NULL,Text,Pega-UIEngine:08-01-01,2018-07-13 13:31:47.233,Pallav Sanyal,RULE-OBJ-PROPERTY @BASECLASS PYBENCHMARKSUBMITTIME #20180713T133147.232 GMT
@baseclass,pyRouteKey,String,NULL,Text,Pega-UIEngine:08-04-01,2019-11-13 10:33:14.700,Administrator,RULE-OBJ-PROPERTY @BASECLASS PYROUTEKEY #20191113T103314.700 GMT
@baseclass,pyRouteEndpoint,String,NULL,Text,Pega-UIEngine:08-04-01,2019-09-23 06:11:53.420,Taraka Ramarao Naira,RULE-OBJ-PROPERTY @BASECLASS PYROUTEENDPOINT #20190923T061153.419 GMT
@baseclass,pxCategoryPropValue,String,NULL,Text,Pega-UIEngine:08-01-01,2018-07-13 13:31:47.183,Sathish Kumar S,RULE-OBJ-PROPERTY @BASECLASS PXCATEGORYPROPVALUE #20180713T133147.184 GMT
@baseclass,pxCategoryType,String,NULL,Text,Pega-UIEngine:08-01-01,2018-07-13 13:31:47.197,Sathish Kumar S,RULE-OBJ-PROPERTY @BASECLASS PXCATEGORYTYPE #20180713T133147.195 GMT
@baseclass,pyOfflineValidationMessage,String,NULL,Text,Pega-UIEngine:08-01-01,2018-07-13 13:31:47.373,Vikas Raidhan,RULE-OBJ-PROPERTY @BASECLASS PYOFFLINEVALIDATIONMESSAGE #20180713T133147.374 GMT
@baseclass,pyDLUpgradeRuleSet,String,NULL,Text,Pega-UIEngine:08-01-01,2018-07-13 13:31:47.263,Arun Kiran Patro,RULE-OBJ-PROPERTY @BASECLASS PYDLUPGRADERULESET #20180713T133147.262 GMT
@baseclass,pyOfflineValidationVersion,String,NULL,Text,Pega-UIEngine:08-01-01,2018-07-13 13:31:47.377,Vikas Raidhan,RULE-OBJ-PROPERTY @BASECLASS PYOFFLINEVALIDATIONVERSION #20180713T133147.378 GMT
@baseclass,pyStatusBarBackgroundColor,String,NULL,Text,Pega-UIEngine:08-01-01,2018-07-13 13:31:47.427,obrzs1,RULE-OBJ-PROPERTY @BASECLASS PYSTATUSBARBACKGROUNDCOLOR #20180713T133147.426 GMT
@baseclass,pyStatusBarForegroundColor,String,NULL,Text,Pega-UIEngine:08-01-01,2018-07-13 13:31:47.433,obrzs1,RULE-OBJ-PROPERTY @BASECLASS PYSTATUSBARFOREGROUNDCOLOR #20180713T133147.433 GMT
@baseclass,pyC11nActionType,String,NULL,Text,Pega-UIEngine:08-06-01,2021-02-18 15:13:48.147,arnab ghosh,RULE-OBJ-PROPERTY @BASECLASS PYC11NACTIONTYPE #20201216T170613.113 GMT
@baseclass,pyIfDirty,String,NULL,Text,Pega-UIEngine:08-01-01,2018-07-13 13:31:47.320,Gururaja A,RULE-OBJ-PROPERTY @BASECLASS PYIFDIRTY #20180713T133147.320 GMT
@baseclass,pyImage,String,NULL,Text,Pega-UIEngine:08-01-01,2018-07-13 13:31:47.323,Srikanth Gade,RULE-OBJ-PROPERTY @BASECLASS PYIMAGE #20180713T133147.323 GMT
@baseclass,pyInboundURLPattern,String,NULL,Text,Pega-UIEngine:08-04-01,2019-09-23 06:11:53.403,Taraka Ramarao Naira,RULE-OBJ-PROPERTY @BASECLASS PYINBOUNDURLPATTERN #20190923T061153.403 GMT
@baseclass,pyStyle,String,NULL,Text,Pega-WB:08-01-01,2018-07-13 13:14:48.980,Victor Khatutsky,RULE-OBJ-PROPERTY @BASECLASS PYSTYLE #20180713T131448.980 GMT
@baseclass,pySummaryValue,StringList,NULL,Decimal,Pega-WB:08-01-01,2018-07-13 13:14:48.987,Victor Khatutsky,RULE-OBJ-PROPERTY @BASECLASS PYSUMMARYVALUE #20180713T131448.988 GMT
@baseclass,pySymbolComparators,String,NULL,Text,Pega-WB:08-01-01,2018-07-13 13:14:48.997,Roberta Norin 1,RULE-OBJ-PROPERTY @BASECLASS PYSYMBOLCOMPARATORS #20180713T131448.997 GMT
@baseclass,pySVGroupByAlias,StringGroup,NULL,Text,Pega-WB:08-01-01,2018-07-13 13:14:48.993,Roustiam Akhmerov,RULE-OBJ-PROPERTY @BASECLASS PYSVGROUPBYALIAS #20180713T131448.993 GMT
@baseclass,pySummaryCount,StringList,NULL,Integer,Pega-WB:08-01-01,2018-07-13 13:14:48.987,David Casavant,RULE-OBJ-PROPERTY @BASECLASS PYSUMMARYCOUNT #20180713T131448.985 GMT
@baseclass,pyAutoTestRecordingComplete,String,NULL,Text,Pega-WB:08-01-01,2018-07-13 13:14:48.863,-Matt,RULE-OBJ-PROPERTY @BASECLASS PYAUTOTESTRECORDINGCOMPLETE #20180713T131448.862 GMT
@baseclass,pyAverageSum,StringList,NULL,Double,Pega-WB:08-01-01,2018-07-13 13:14:48.870,Fawzi Karachi,RULE-OBJ-PROPERTY @BASECLASS PYAVERAGESUM #20180713T131448.869 GMT
@baseclass,pyAverageCount,StringList,NULL,Double,Pega-WB:08-01-01,2018-07-13 13:14:48.867,Fawzi Karachi,RULE-OBJ-PROPERTY @BASECLASS PYAVERAGECOUNT #20180713T131448.866 GMT
@baseclass,pyNodeCaption,String,NULL,Text,Pega-WB:08-01-01,2018-07-13 13:14:48.933,Fawzi Karachi,RULE-OBJ-PROPERTY @BASECLASS PYNODECAPTION #20180713T131448.933 GMT
@baseclass,pyNodeImage,String,NULL,Text,Pega-WB:08-01-01,2018-07-13 13:14:48.937,Fawzi Karachi,RULE-OBJ-PROPERTY @BASECLASS PYNODEIMAGE #20180713T131448.937 GMT
@baseclass,pyInstructions,String,NULL,Text,Pega-WB:08-01-01,2018-07-13 13:14:48.907,Karen Thompson Zelevinsky,RULE-OBJ-PROPERTY @BASECLASS PYINSTRUCTIONS #20180713T131448.906 GMT
@baseclass,pyRowSelected,String,NULL,TrueFalse,Pega-WB:08-01-01,2018-07-13 13:14:48.957,Siva Kondepati,RULE-OBJ-PROPERTY @BASECLASS PYROWSELECTED #20180713T131448.958 GMT
@baseclass,pyVisualizationCategory,String,NULL,Text,Pega-WB:08-01-01,2018-07-13 13:14:49.020,Gabe Ernst-Edwards,RULE-OBJ-PROPERTY @BASECLASS PYVISUALIZATIONCATEGORY #20180713T131449.020 GMT
@baseclass,pyTemplateButton,String,NULL,Text,Pega-WB:08-01-01,2018-07-13 13:14:49.007,Pragathi Kandimalla,RULE-OBJ-PROPERTY @BASECLASS PYTEMPLATEBUTTON #20180713T131449.006 GMT
@baseclass,pyTaskIDLabel,String,NULL,Text,Pega-WB:08-01-01,2018-07-13 13:14:49.000,Tim Martel,RULE-OBJ-PROPERTY @BASECLASS PYTASKIDLABEL #20180713T131449.001 GMT
@baseclass,pyButtonLabel,String,NULL,Identifier,Pega-WB:08-01-01,2018-07-13 13:14:48.873,Karen Thompson Zelevinsky,RULE-OBJ-PROPERTY @BASECLASS PYBUTTONLABEL #20180713T131448.874 GMT
@baseclass,pySampleCompareTwoValProperty_lValue,String,NULL,Text,Pega-WB:08-01-01,2018-07-13 13:14:48.960,Rajani Kanth Thakkilipati,RULE-OBJ-PROPERTY @BASECLASS PYSAMPLECOMPARETWOVALPROPERTY_LVALUE #20180713T131448.961 GMT
@baseclass,pySampleSPOpenProperty,String,NULL,Text,Pega-WB:08-01-01,2018-07-13 13:14:48.970,Roberta Norin 75,RULE-OBJ-PROPERTY @BASECLASS PYSAMPLESPOPENPROPERTY #20180713T131448.970 GMT
@baseclass,pyPegaDesignMode,String,NULL,TrueFalse,Pega-WB:08-01-01,2018-07-13 13:14:48.940,Paul A. Gagnon,RULE-OBJ-PROPERTY @BASECLASS PYPEGADESIGNMODE #20180713T131448.940 GMT
@baseclass,pySampleCompareTwoValProperty_rValue,String,NULL,Text,Pega-WB:08-01-01,2018-07-13 13:14:48.967,Rajani Kanth Thakkilipati,RULE-OBJ-PROPERTY @BASECLASS PYSAMPLECOMPARETWOVALPROPERTY_RVALUE #20180713T131448.966 GMT
@baseclass,pyExcelLabel,String,NULL,Text,Pega-WB:08-01-01,2018-07-13 13:14:48.900,Srinivas Ghatti,RULE-OBJ-PROPERTY @BASECLASS PYEXCELLABEL #20180713T131448.900 GMT
@baseclass,pySearchForProperty,String,NULL,Text,Pega-WB:08-01-01,2018-07-13 13:14:48.973,Myank Jain,RULE-OBJ-PROPERTY @BASECLASS PYSEARCHFORPROPERTY #20180713T131448.973 GMT
@baseclass,pxPages,PageGroup,$ANY,Text,Pega-WB:08-01-01,2018-07-13 13:14:48.840,Tim Miranda,RULE-OBJ-PROPERTY @BASECLASS PXPAGES #20180713T131448.839 GMT
@baseclass,pyClassList,String,NULL,Text,Pega-WB:08-01-01,2018-07-13 13:14:48.880,Venkat Krishna Rao,RULE-OBJ-PROPERTY @BASECLASS PYCLASSLIST #20180713T131448.880 GMT
@baseclass,pyClassesList,StringList,NULL,Text,Pega-WB:08-01-01,2018-07-13 13:14:48.877,Venkat Krishna Rao,RULE-OBJ-PROPERTY @BASECLASS PYCLASSESLIST #20180713T131448.877 GMT
@baseclass,pyTemplateTrueFalse,String,NULL,TrueFalse,Pega-WB:08-01-01,2018-07-13 13:14:49.010,Pragathi Kandimalla,RULE-OBJ-PROPERTY @BASECLASS PYTEMPLATETRUEFALSE #20180713T131449.011 GMT
@baseclass,pyReloadForm,String,NULL,TrueFalse,Pega-WB:08-01-01,2018-07-13 13:14:48.953,Karen T. Zelevinsky,RULE-OBJ-PROPERTY @BASECLASS PYRELOADFORM #20180713T131448.953 GMT
@baseclass,pyMin,String,NULL,Integer,Pega-WB:08-01-01,2018-07-13 13:14:48.930,Fawzi Karachi,RULE-OBJ-PROPERTY @BASECLASS PYMIN #20180713T131448.929 GMT
@baseclass,pyMessageText,String,NULL,Identifier,Pega-WB:08-01-01,2018-07-13 13:14:48.923,Amit Bansal,RULE-OBJ-PROPERTY @BASECLASS PYMESSAGETEXT #20180713T131448.924 GMT
@baseclass,pyCountryCode,String,NULL,Text,Pega-WB:08-01-01,2018-07-13 13:14:48.893,Srinivas Ghatti,RULE-OBJ-PROPERTY @BASECLASS PYCOUNTRYCODE #20180713T131448.893 GMT
@baseclass,pxWarningsToDisplay,PageList,Embed-Warning,Text,Pega-WB:08-01-01,2018-07-13 13:14:48.850,Karen T. Zelevinsky New,RULE-OBJ-PROPERTY @BASECLASS PXWARNINGSTODISPLAY #20180713T131448.851 GMT
@baseclass,pyListViewCategory,StringList,NULL,Text,Pega-WB:08-01-01,2018-07-13 13:14:48.910,Fawzi Karachi,RULE-OBJ-PROPERTY @BASECLASS PYLISTVIEWCATEGORY #20180713T131448.909 GMT
@baseclass,pyListViewEdits,String,NULL,Text,Pega-WB:08-01-01,2018-07-13 13:14:48.913,Roustiam Akhmerov,RULE-OBJ-PROPERTY @BASECLASS PYLISTVIEWEDITS #20180713T131448.913 GMT
@baseclass,pxWarnings,PageList,Embed-Warning,Text,Pega-WB:08-01-01,2018-07-13 13:14:48.843,Karen T. Zelevinsky New,RULE-OBJ-PROPERTY @BASECLASS PXWARNINGS #20180713T131448.843 GMT
@baseclass,pyListViewField,StringList,NULL,Text,Pega-WB:08-01-01,2018-07-13 13:14:48.917,Fawzi Karachi,RULE-OBJ-PROPERTY @BASECLASS PYLISTVIEWFIELD #20180713T131448.916 GMT
@baseclass,pyDateComparators,String,NULL,Text,Pega-WB:08-01-01,2018-07-13 13:14:48.897,Gabe Ernst-Edwards,RULE-OBJ-PROPERTY @BASECLASS PYDATECOMPARATORS #20180713T131448.896 GMT
@baseclass,pySmartPromptRuleOpener,String,NULL,Text,Pega-WB:08-01-01,2018-07-13 13:14:48.977,Saurabh Korgaonkar Alt,RULE-OBJ-PROPERTY @BASECLASS PYSMARTPROMPTRULEOPENER #20180713T131448.976 GMT
@baseclass,pyMax,String,NULL,Integer,Pega-WB:08-01-01,2018-07-13 13:14:48.920,Arnab Dey,RULE-OBJ-PROPERTY @BASECLASS PYMAX #20180713T131448.919 GMT
@baseclass,pyActionPrompt,String,NULL,Text,Pega-WB:08-01-01,2018-07-13 13:14:48.857,Karen Thompson Zelevinsky,RULE-OBJ-PROPERTY @BASECLASS PYACTIONPROMPT #20180713T131448.855 GMT
@baseclass,pyRAFAddQuotesSP,String,NULL,Text,Pega-WB:08-01-01,2018-07-13 13:14:48.947,Abirami Natarajan,RULE-OBJ-PROPERTY @BASECLASS PYRAFADDQUOTESSP #20180713T131448.946 GMT
@baseclass,pyRAFPropCollectionSP,String,NULL,Text,Pega-WB:08-01-01,2018-07-13 13:14:48.950,Roberta Norin Dev_5_3,RULE-OBJ-PROPERTY @BASECLASS PYRAFPROPCOLLECTIONSP #20180713T131448.949 GMT
@baseclass,pyCountry,String,NULL,Identifier,Pega-WB:08-01-01,2018-07-13 13:14:48.890,Fawzi Karachi,RULE-OBJ-PROPERTY @BASECLASS PYCOUNTRY #20180713T131448.890 GMT
@baseclass,pyFieldTemplate_Input,String,NULL,Text,Pega-WB:08-01-01,2018-07-13 13:14:48.903,Tim Martel - VisualizationTest,RULE-OBJ-PROPERTY @BASECLASS PYFIELDTEMPLATE_INPUT #20180713T131448.903 GMT
@baseclass,pyComparators,String,NULL,Text,Pega-WB:08-01-01,2018-07-13 13:14:48.883,a1 eric0sman 1443,RULE-OBJ-PROPERTY @BASECLASS PYCOMPARATORS #20180713T131448.883 GMT
@baseclass,pyComparatorsString,String,NULL,Text,Pega-WB:08-01-01,2018-07-13 13:14:48.887,"Tim Martel ",RULE-OBJ-PROPERTY @BASECLASS PYCOMPARATORSSTRING #20180713T131448.887 GMT
@baseclass,pyToolBarSettings,Page,Embed-WBSettings-ToolBar,NULL,Pega-WB:08-01-01,2018-07-13 13:14:49.017,Charles Njendu,RULE-OBJ-PROPERTY @BASECLASS PYTOOLBARSETTINGS #20180713T131449.015 GMT
@baseclass,tasksWorkList,PageList,PegaDevOps-Int-Task,Text,PegaDeploymentManagerIntegrations:05-01-01,2020-08-21 14:25:09.877,sreevani,RULE-OBJ-PROPERTY @BASECLASS TASKSWORKLIST #20200821T142509.876 GMT
@baseclass,updateOperator,String,NULL,Text,PegaDeploymentManagerIntegrations:05-01-01,2020-12-10 12:39:06.973,DM application administrator,RULE-OBJ-PROPERTY @BASECLASS UPDATEOPERATOR #20201210T123906.972 GMT
@baseclass,statusLabel,String,NULL,Text,PegaDeploymentManagerIntegrations:05-01-01,2020-10-05 06:00:19.407,Srinivas Balina,RULE-OBJ-PROPERTY @BASECLASS STATUSLABEL #20201005T060019.405 GMT
@baseclass,workAttachmentsList,PageList,Data-WorkAttach-File,Text,PegaDeploymentManagerIntegrations:05-01-01,2020-10-06 08:25:56.673,Srinivas Balina,RULE-OBJ-PROPERTY @BASECLASS WORKATTACHMENTSLIST #20201006T082556.673 GMT
@baseclass,SourcePipelineID,String,NULL,Text,PegaDeploymentManagerIntegrations:05-01-01,2020-10-18 20:29:00.820,Swaraj Kolipaka,RULE-OBJ-PROPERTY @BASECLASS SOURCEPIPELINEID #20200907T111849.564 GMT
@baseclass,sourceApplicationName,String,NULL,Text,PegaDeploymentManagerIntegrations:05-01-01,2020-09-07 11:18:49.050,DM release administrator,RULE-OBJ-PROPERTY @BASECLASS SOURCEAPPLICATIONNAME #20200907T111849.049 GMT
@baseclass,sourceDeploymentID,String,NULL,Text,PegaDeploymentManagerIntegrations:05-01-01,2020-10-18 20:28:59.560,Swaraj Kolipaka,RULE-OBJ-PROPERTY @BASECLASS SOURCEDEPLOYMENTID #20200907T111849.387 GMT
@baseclass,sourceArchiveID,String,NULL,Text,PegaDeploymentManagerIntegrations:05-01-01,2020-09-07 11:18:49.183,DM release administrator,RULE-OBJ-PROPERTY @BASECLASS SOURCEARCHIVEID #20200907T111849.184 GMT
@baseclass,roleList,PageList,Data-Admin-Operator-AccessGroup,Text,PegaDeploymentManagerIntegrations:05-01-01,2020-10-29 20:29:51.250,sreevani,RULE-OBJ-PROPERTY @BASECLASS ROLELIST #20201029T202951.250 GMT
@baseclass,sourceDeploymentNumber,String,NULL,Text,PegaDeploymentManagerIntegrations:05-01-01,2020-11-06 06:28:32.777,sreevani,RULE-OBJ-PROPERTY @BASECLASS SOURCEDEPLOYMENTNUMBER #20201106T062832.776 GMT
@baseclass,policyList,PageList,PegaDevOps-Int-Policy-Guardrails,Text,PegaDeploymentManagerIntegrations:05-04-01,2021-07-19 13:08:42.607,komali Padala,RULE-OBJ-PROPERTY @BASECLASS POLICYLIST #20210719T130842.607 GMT
@baseclass,deploymentsList,PageList,PegaDevOps-Int-Deployment,Text,PegaDeploymentManagerIntegrations:05-01-01,2020-08-24 08:07:06.367,Srikanth,RULE-OBJ-PROPERTY @BASECLASS DEPLOYMENTSLIST #20200824T080706.367 GMT
@baseclass,errors,PageList,PegaDevOps-Int-Error,Text,PegaDeploymentManagerIntegrations:05-02-01,2021-03-17 12:42:14.910,Srinivas Balina,RULE-OBJ-PROPERTY @BASECLASS ERRORS #20210111T160228.562 GMT
@baseclass,privilegeList,PageList,PegaDevOps-Int-Privileges,Text,PegaDeploymentManagerIntegrations:05-01-01,2020-10-30 05:35:00.800,Srinivas Balina,RULE-OBJ-PROPERTY @BASECLASS PRIVILEGELIST #20201030T053500.798 GMT
@baseclass,pipelines,PageList,PegaDevOps-Int-PipelineConfig,Text,PegaDeploymentManagerIntegrations:05-01-01,2020-10-05 06:29:47.843,Manmadh Gubbala,RULE-OBJ-PROPERTY @BASECLASS PIPELINES #20201005T062947.844 GMT
@baseclass,archiveList,PageList,PegaDevOps-Int-Archive,Text,PegaDeploymentManagerIntegrations:05-01-01,2020-09-07 11:18:47.327,DM release administrator,RULE-OBJ-PROPERTY @BASECLASS ARCHIVELIST #20200907T111847.325 GMT
@baseclass,associatedWorkItemCount,String,NULL,Integer,PegaDeploymentManagerMergeWizard:05-01-01,2020-10-21 03:46:41.787,Ryan feeney,RULE-OBJ-PROPERTY @BASECLASS ASSOCIATEDWORKITEMCOUNT #20201021T034641.787 GMT
@baseclass,associatedWorkItems,PageList,Work-ProjectManagement,Text,PegaDeploymentManagerMergeWizard:05-01-01,2020-10-21 03:46:42.520,Ryan feeney,RULE-OBJ-PROPERTY @BASECLASS ASSOCIATEDWORKITEMS #20201021T034642.521 GMT
@baseclass,dmassociatedWorkItemCount,String,NULL,Integer,PegaDeploymentManagerMergeWizard:05-05-04,2022-10-10 04:56:45.217,DM release administrator,RULE-OBJ-PROPERTY @BASECLASS DMASSOCIATEDWORKITEMCOUNT #20221010T045645.217 GMT
@baseclass,DMInitiateTime,String,NULL,Text,PegaDevopsShared:05-05-01,2021-11-18 14:35:25.527,Julka Cichosz,RULE-OBJ-PROPERTY @BASECLASS DMINITIATETIME #20211118T143525.527 GMT
